"CPU Time Used","Estimated Training Performance","Wallclock Time","Incumbent ID","Automatic Configurator (CPU) Time","Configuration..."
0.000000, 2147483648.000000, 0.001997, 1, 0.001997, p_0='0.11001052380188425', p_1='0.44673323392408726', p_2='0.12224554801753751', p_3='-0.8469864626236021', p_4='-0.3133347549434071'
212.609195, 0.000000, 212.645099, 1, 0.035903, p_0='0.11001052380188425', p_1='0.44673323392408726', p_2='0.12224554801753751', p_3='-0.8469864626236021', p_4='-0.3133347549434071'
907.714777, -0.000006, 908.075579, 2, 0.360802, p_0='0.1603670719093231', p_1='0.4041071441583248', p_2='-0.4715916088008678', p_3='-0.5885843007951008', p_4='0.6014255684750462'
5616.601554, -0.000042, 5623.997952, 3, 7.396399, p_0='-0.5087818000621134', p_1='-0.2979546320117056', p_2='-0.5089459963166361', p_3='-0.9734636317961773', p_4='0.16420886449657157'
9613.635065, -0.000030, 9624.620040, 4, 10.984975, p_0='0.13781446963080946', p_1='-0.8031755437392805', p_2='-0.5801013574786718', p_3='-0.9448163290342237', p_4='0.28623121244132554'
11266.350975, -0.002313, 11279.400437, 5, 13.049462, p_0='0.8161140905558288', p_1='0.48385423655089066', p_2='0.6025644577253715', p_3='-0.3737521871821059', p_4='0.8779037981197748'
53801.687157, -0.002164, 53840.273990, 6, 38.586833, p_0='0.8166732733242779', p_1='0.5654620254808052', p_2='0.3847837979982178', p_3='-0.9252259761101559', p_4='0.8950324651269663'
59850.835532, -0.003193, 59890.807546, 7, 39.972014, p_0='0.8161140905558288', p_1='0.4856329007659905', p_2='0.5390710092091704', p_3='-0.9195509995382286', p_4='0.8955040707049247'
